"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IPPK",1.17728049531252e-12,0.849562792701571,0.989,0.743,1.24367911524814e-08,"1","IPPK"
"UBA1",1.17772458452237e-12,0.699376231272722,1,0.954,1.24414825108943e-08,"1","UBA1"
"SLC6A8",1.18594023490459e-12,0.470192139469258,0.841,0.376,1.25282726415321e-08,"1","SLC6A8"
"KLHL35",1.19215748384249e-12,1.14401740769609,0.898,0.518,1.25939516593121e-08,"1","KLHL35"
"SKAP1",1.20170540185427e-12,1.11537076647355,0.875,0.454,1.26948158651885e-08,"1","SKAP1"
"BORA",1.21058718605127e-12,0.742095205664793,0.841,0.362,1.27886430334456e-08,"1","BORA"
"PJA1",1.2134737659153e-12,0.90213777620539,0.886,0.394,1.28191368631292e-08,"1","PJA1"
"SELENBP1",1.23456800338317e-12,1.02887160870695,0.955,0.624,1.30419763877399e-08,"1","SELENBP1"
"CBX2",1.24300569837033e-12,1.1065909449413,0.83,0.445,1.31311121975841e-08,"1","CBX2"
"RMND5B",1.28030919199773e-12,0.646493785354822,1,0.995,1.3525186304264e-08,"1","RMND5B"
"TMEM106C",1.28963506540458e-12,0.723192182951923,1,0.931,1.3623704830934e-08,"1","TMEM106C"
"TJP3",1.29407595750308e-12,1.12432647479618,0.875,0.45,1.36706184150626e-08,"1","TJP3"
"SGF29",1.29674049276218e-12,0.904665337037207,0.943,0.491,1.36987665655397e-08,"1","SGF29"
"TMCC1",1.31628041799559e-12,1.03296162115041,0.977,0.651,1.39051863357054e-08,"1","TMCC1"
"LIN9",1.32560629140244e-12,1.02327331484427,0.966,0.463,1.40037048623753e-08,"1","LIN9"
"CLCN2",1.33959510151271e-12,0.882946016094007,0.898,0.518,1.41514826523803e-08,"1","CLCN2"
"RAB1A",1.34803279649987e-12,0.73972111447399,1,0.995,1.42406184622246e-08,"1","RAB1A"
"JAG2",1.34914301952449e-12,1.10332726279727,0.818,0.381,1.42523468582567e-08,"1","JAG2"
"RAB4A",1.36624045410372e-12,0.879312614536494,0.989,0.894,1.44329641571517e-08,"1","RAB4A"
"CERS6",1.40931710745917e-12,1.00814622094546,0.955,0.665,1.48880259231987e-08,"1","CERS6"
"SEMA4D",1.41331391034782e-12,0.520462256190208,0.943,0.523,1.49302481489144e-08,"1","SEMA4D"
"MANEAL",1.41953115928573e-12,0.740166549041382,0.659,0.211,1.49959271666944e-08,"1","MANEAL"
"GSTO2",1.44928513634568e-12,0.797559866557707,0.966,0.55,1.53102481803558e-08,"1","GSTO2"
"GRINA",1.46216372343133e-12,0.902788575823312,1,0.95,1.54462975743286e-08,"1","GRINA"
"RAB26",1.47926115801056e-12,1.18098407187025,0.795,0.335,1.56269148732235e-08,"1","RAB26"
"ZSCAN29",1.50501833218186e-12,1.04690045707305,0.932,0.633,1.58990136611692e-08,"1","ZSCAN29"
"DSCC1",1.50635059981141e-12,0.605294269259121,0.852,0.349,1.59130877364078e-08,"1","DSCC1"
"SLC50A1",1.50812695665081e-12,0.915183676084279,1,0.867,1.59318531700592e-08,"1","SLC50A1"
"IPO9",1.52367007899556e-12,0.775809880091131,1,0.95,1.60960507145091e-08,"1","IPO9"
"PARD3B1",1.53921320134032e-12,0.433572845291359,0.875,0.417,1.62602482589591e-08,"1","PARD3B"
"SKIL",1.54609658409299e-12,1.00553305322781,1,0.876,1.63329643143584e-08,"1","SKIL"
"BAHD1",1.5611956172279e-12,1.00308743654898,0.886,0.472,1.64924705003955e-08,"1","BAHD1"
"ANO9",1.58295598851055e-12,0.930019468831641,0.875,0.404,1.67223470626254e-08,"1","ANO9"
"ZNF808",1.58806301442382e-12,0.666233112634997,0.875,0.5,1.67762976843733e-08,"1","ZNF808"
"ASS1",1.58917323744845e-12,1.21811408562454,0.886,0.564,1.67880260804054e-08,"1","ASS1"
"KPTN",1.59650070941098e-12,1.00716790225135,0.932,0.518,1.68654334942175e-08,"1","KPTN"
"MBOAT1",1.60049751229963e-12,0.962525462598639,0.977,0.619,1.69076557199332e-08,"1","MBOAT1"
"MTARC1",1.61604063464438e-12,0.907711786019455,0.898,0.477,1.70718532643832e-08,"1","MTARC1"
"PACC1",1.63780100592703e-12,1.02111609179311,0.932,0.5,1.73017298266132e-08,"1","PACC1"
"NHSL2",1.64046554118613e-12,0.890087603970336,0.875,0.459,1.73298779770903e-08,"1","NHSL2"
"PPM1G",1.65223390524716e-12,0.691998109472453,1,0.936,1.7454198975031e-08,"1","PPM1G"
"SNX18",1.66777702759191e-12,1.08943399576808,0.886,0.491,1.76183965194809e-08,"1","SNX18"
"TIMMDC1",1.67621472257906e-12,0.805901040721414,0.989,0.867,1.77075323293252e-08,"1","TIMMDC1"
"ENGASE",1.71085368094737e-12,0.661467874059489,0.818,0.344,1.8073458285528e-08,"1","ENGASE"
"TFAP2C",1.71507252844094e-12,1.0471669844007,0.977,0.761,1.81180261904501e-08,"1","TFAP2C"
"MACROH2A2",1.7483792191797e-12,0.973793087771288,0.898,0.472,1.84698780714143e-08,"1","MACROH2A2"
"PCNA",1.75126579904372e-12,0.759326054727914,1,0.858,1.85003719010979e-08,"1","PCNA"
"ZNRF2",1.77369230414115e-12,0.662560443005768,0.909,0.463,1.87372855009471e-08,"1","ZNRF2"
"ZC3H3",1.77990955307905e-12,1.03370035553537,0.966,0.706,1.88029645187271e-08,"1","ZC3H3"
"ABCA7",1.82520665248376e-12,1.09716564014494,0.875,0.459,1.92814830768384e-08,"1","ABCA7"
"CBX8",1.83453252589061e-12,0.895712297266478,0.898,0.486,1.93800016035084e-08,"1","CBX8"
"KHK",1.84940951442059e-12,0.960406005337441,0.761,0.298,1.95371621103391e-08,"1","KHK"
"ZDHHC23",1.86739512741951e-12,0.752138227173008,0.807,0.321,1.97271621260597e-08,"1","ZDHHC23"
"CDKN2B",1.91335836063899e-12,0.80065201602892,0.67,0.183,2.02127177217903e-08,"1","CDKN2B"
"FANK1",1.9231283232557e-12,0.775011295396089,0.739,0.289,2.03159276068732e-08,"1","FANK1"
"C1orf35",1.9817480989559e-12,0.843725807210903,1,0.817,2.09351869173702e-08,"1","C1orf35"
"CBX4",2.00106597958438e-12,0.978159263271697,0.955,0.683,2.11392610083294e-08,"1","CBX4"
"MGAT4A",2.04725125740879e-12,0.47332049352217,0.909,0.454,2.16271622832664e-08,"1","MGAT4A"
"DGAT1",2.08566497406082e-12,0.835006742419428,1,0.881,2.20329647859785e-08,"1","DGAT1"
"SAMD121",2.10298445324497e-12,0.354344994458791,0.932,0.523,2.22159277640799e-08,"1","SAMD12"
"CMYA5",2.1129764604666e-12,0.845458571556423,0.841,0.399,2.23214833283691e-08,"1","CMYA5"
"PCSK6",2.11941575400942e-12,0.865889682748158,0.875,0.505,2.23895080253556e-08,"1","PCSK6"
"PSMD8",2.18403073404261e-12,0.564396072272578,1,0.991,2.30721006744261e-08,"1","PSMD8"
"CHRNA5",2.20712337295481e-12,0.800927415985637,0.795,0.326,2.33160513118946e-08,"1","CHRNA5"
"ATP9A",2.20845564058436e-12,0.89787707952097,0.966,0.752,2.33301253871332e-08,"1","ATP9A"
"RBM38",2.20934381900406e-12,1.26967694088384,0.886,0.638,2.33395081039589e-08,"1","RBM38"
"IQCB1",2.21356266649764e-12,0.81463451306733,0.932,0.555,2.3384076008881e-08,"1","IQCB1"
"TENT5C",2.26774155009934e-12,0.874394528327064,0.955,0.537,2.39564217352495e-08,"1","TENT5C"
"PBXIP1",2.27728946811112e-12,0.861413097746419,1,0.784,2.40572859411259e-08,"1","PBXIP1"
"SRPRB",2.28972396598692e-12,0.809476332281699,0.989,0.876,2.41886439766859e-08,"1","SRPRB"
"AMZ1",2.34723351866251e-12,0.79120651663166,0.75,0.307,2.47961748911507e-08,"1","AMZ1"
"CDC25C",2.36344277482203e-12,0.816236565407467,0.932,0.528,2.496740947322e-08,"1","CDC25C"
"CCM2",2.36921593455008e-12,0.843176448260921,0.977,0.573,2.50283971325871e-08,"1","CCM2"
"SLC67A2",2.38675745833916e-12,1.13427775640239,0.773,0.344,2.52137057898949e-08,"1","SLC67A2"
"SCD5",2.38764563675886e-12,1.25238517905441,0.909,0.683,2.52230885067206e-08,"1","SCD5"
"PSMB4",2.39430697490661e-12,0.580482027184276,1,1,2.52934588829135e-08,"1","PSMB4"
"LSR",2.44138043115072e-12,1.18305351684551,0.909,0.55,2.57907428746762e-08,"1","LSR"
"GCHFR",2.47468712188947e-12,1.00646181021198,0.909,0.495,2.61425947556404e-08,"1","GCHFR"
"IMPA2",2.51643150761538e-12,0.870417926796764,0.943,0.592,2.65835824464489e-08,"1","IMPA2"
"GRIP1",2.55795384873636e-12,0.668046187398348,0.636,0.216,2.70222244580509e-08,"1","GRIP1"
"MTERF3",2.58726373658646e-12,1.13910992754454,0.909,0.661,2.73318541132994e-08,"1","MTERF3"
"TSHZ1",2.61501931220209e-12,1.02804133014221,0.83,0.399,2.76250640141029e-08,"1","TSHZ1"
"ZNF525",2.61679566904149e-12,0.959855685018001,0.875,0.463,2.76438294477543e-08,"1","ZNF525"
"CTDP1",2.65520938569352e-12,0.770147332785628,0.875,0.39,2.80496319504664e-08,"1","CTDP1"
"ABHD11",2.6691981958038e-12,0.914401752837882,1,0.807,2.81974097404714e-08,"1","ABHD11"
"APH1A",2.67830202460573e-12,0.694158855095033,1,0.991,2.82935825879349e-08,"1","APH1A"
"ALDH3B2",2.68740585340765e-12,0.773207641678177,0.75,0.28,2.83897554353985e-08,"1","ALDH3B2"
"ZNF77",2.69273492392585e-12,0.865765967228273,0.83,0.445,2.84460517363527e-08,"1","ZNF77"
"MPC1",2.70206079733271e-12,0.978843881348307,0.966,0.711,2.85445702630227e-08,"1","MPC1"
"MROH1",2.76623168815604e-12,0.941912873897109,0.989,0.812,2.92224715536804e-08,"1","MROH1"
"EPPK1",2.77045053564962e-12,1.00585551908955,0.943,0.583,2.92670394586025e-08,"1","EPPK1"
"LHFPL4",2.77577960616782e-12,0.717597141864228,0.545,0.133,2.93233357595568e-08,"1","LHFPL4"
"DCST1",2.78466139036482e-12,0.798431914460458,0.75,0.284,2.94171629278139e-08,"1","DCST1"
"NOTCH3",2.79598566521599e-12,0.657069585015107,0.909,0.5,2.95367925673418e-08,"1","NOTCH3"
"E2F8",2.80508949401792e-12,0.287353377045586,0.852,0.294,2.96329654148053e-08,"1","E2F8"
"REM21",2.81574763505432e-12,0.616458215417492,0.591,0.161,2.97455580167139e-08,"1","REM2"
"NSMCE2",2.82418533004147e-12,0.924098361930933,0.977,0.803,2.98346938265581e-08,"1","NSMCE2"
"GNPTAB",2.82596168688087e-12,0.868933910898116,0.977,0.67,2.98534592602095e-08,"1","GNPTAB"
"CNOT11",2.8297364451646e-12,1.00750514743616,0.977,0.638,2.98933358067188e-08,"1","CNOT11"
"ESPL1",2.85149681644725e-12,0.561735237977165,0.955,0.468,3.01232123689488e-08,"1","ESPL1"
"EEF1AKMT1",2.85216295026203e-12,1.21149760263766,0.636,0.216,3.01302494065681e-08,"1","EEF1AKMT1"
"HES6",2.91144885977701e-12,1.00119624701867,0.909,0.436,3.07565457546843e-08,"1","HES6"
"METTL25B",2.91167090438194e-12,0.551681295454778,0.966,0.638,3.07588914338908e-08,"1","METTL25B"
"PTP4A3",2.91411339503611e-12,0.857798297786928,0.932,0.408,3.07846939051615e-08,"1","PTP4A3"
"PBX1",2.93032265119564e-12,1.01324985961195,0.92,0.56,3.09559284872307e-08,"1","PBX1"
"FAM111A",2.93165491882519e-12,0.990052848796689,0.92,0.679,3.09700025624693e-08,"1","FAM111A"
"PAGR1",2.93320923105966e-12,0.785333727344383,1,0.959,3.09864223169143e-08,"1","PAGR1"
"PAQR5",2.93498558789906e-12,1.00146157358973,0.943,0.619,3.10051877505657e-08,"1","PAQR5"
"HOXB5",2.94919644261427e-12,0.554896161669702,0.83,0.344,3.11553112197771e-08,"1","HOXB5"
"PALM",3.01914049316565e-12,0.786531862607301,0.761,0.317,3.18942001698019e-08,"1","PALM"
"ZNF135",3.05000469325023e-12,1.04382420158947,0.955,0.656,3.22202495794954e-08,"1","ZNF135"
"CDAN1",3.05377945153396e-12,1.17152919146944,0.761,0.326,3.22601261260047e-08,"1","CDAN1"
"HAX1",3.05422354074381e-12,0.689975174416238,1,0.954,3.22648174844176e-08,"1","HAX1"
"LPIN3",3.06599190480483e-12,0.903935619361786,0.977,0.766,3.23891384823582e-08,"1","LPIN3"
"ZNF184",3.10174108619776e-12,0.644234311352262,0.909,0.399,3.27667928345932e-08,"1","ZNF184"
"PRR5",3.10440562145686e-12,0.861888882674433,0.693,0.266,3.27949409850703e-08,"1","PRR5"
"MIPEP",3.11994874380161e-12,1.01530589670502,0.932,0.569,3.29591385295203e-08,"1","MIPEP"
"MREG",3.15547588058962e-12,1.00766691822983,0.909,0.505,3.33344472025487e-08,"1","MREG"
"ZNF704",3.19655413250075e-12,1.00344465234756,0.932,0.592,3.37683978557379e-08,"1","ZNF704"
"AATK",3.23829851822666e-12,1.04399844157496,0.966,0.844,3.42093855465464e-08,"1","AATK"
"SLC38A10",3.25561799741081e-12,0.800898866562378,1,0.853,3.43923485246478e-08,"1","SLC38A10"
"ALDH1B1",3.28803650972986e-12,0.832043441144492,0.932,0.505,3.47348176887863e-08,"1","ALDH1B1"
"EPHX1",3.32334160191294e-12,1.12705665344833,0.966,0.807,3.51077806826083e-08,"1","EPHX1"
"ITPKB",3.38307160063778e-12,0.992541370037167,0.886,0.482,3.57387683891375e-08,"1","ITPKB"
"SH3PXD2B",3.43125527990651e-12,0.872023541168056,0.852,0.413,3.62477807769324e-08,"1","SH3PXD2B"
"ZNF234",3.43858275186903e-12,0.784895888534775,0.784,0.335,3.63251881907445e-08,"1","ZNF234"
"RAB3A",3.44324568857246e-12,1.55319726158651,0.42,0.078,3.63744474540795e-08,"1","RAB3A"
"ADAP2",3.47011308576839e-12,1.13361574109245,0.75,0.321,3.66582746380573e-08,"1","ADAP2"
"WNT3",3.49231754626089e-12,0.752392324461794,0.773,0.275,3.68928425587001e-08,"1","WNT3"
"IFIH1",3.55870888313348e-12,0.951658021601554,0.864,0.454,3.7594200641422e-08,"1","IFIH1"
"ZNF771",3.7185809986795e-12,0.819005412855666,1,0.826,3.92830896700502e-08,"1","ZNF771"
"GEN1",3.75632858151675e-12,0.399097753686441,0.932,0.463,3.9681855135143e-08,"1","GEN1"
"CCDC134",3.75832698296108e-12,0.480102865699992,0.67,0.206,3.97029662480008e-08,"1","CCDC134"
"SRBD1",3.79918319026729e-12,1.02512238986802,0.886,0.505,4.01345712219836e-08,"1","SRBD1"
"TBC1D24",3.79984932408206e-12,0.701940502790273,0.966,0.583,4.01416082596029e-08,"1","TBC1D24"
"FBXO32",3.83360010403067e-12,0.917767566795916,0.977,0.766,4.049815149898e-08,"1","FBXO32"
"TMC8",3.86335408109062e-12,1.2452402642136,0.727,0.298,4.08124725126413e-08,"1","TMC8"
"PSTPIP2",3.94217991583901e-12,0.604955273139758,0.875,0.385,4.16451886309233e-08,"1","PSTPIP2"
"PARP10",3.95039556622123e-12,1.02946114487249,0.966,0.693,4.17319787615611e-08,"1","PARP10"
"PTGR1",3.97237798210881e-12,0.929269363560278,0.977,0.757,4.19642010029975e-08,"1","PTGR1"
"PKP4",3.97326616052851e-12,0.850211573982463,0.989,0.775,4.19735837198232e-08,"1","PKP4"
"JTB",3.97748500802209e-12,0.815927200164131,1,0.991,4.20181516247453e-08,"1","JTB"
"TLR51",4.04254407726512e-12,0.444921330096138,0.807,0.312,4.27054356322287e-08,"1","TLR5"
"ZSCAN22",4.07851530326298e-12,0.693336976427872,0.864,0.463,4.30854356636701e-08,"1","ZSCAN22"
"ST3GAL1",4.14024370343213e-12,0.993470139085586,1,0.894,4.37375344830571e-08,"1","ST3GAL1"
"GLUL",4.28324042900385e-12,0.902422226417069,1,0.876,4.52481518919967e-08,"1","GLUL"
"TRAPPC9",4.29478674845996e-12,1.01334287196102,0.943,0.697,4.5370127210731e-08,"1","TRAPPC9"
"HGH1",4.31921165500171e-12,1.15844591893311,0.864,0.427,4.56281519234381e-08,"1","HGH1"
"FUZ",4.40403269408307e-12,0.865514487748325,0.977,0.647,4.65242013802936e-08,"1","FUZ"
"EPB41",4.59010607301025e-12,0.655154859314687,0.898,0.528,4.84898805552803e-08,"1","EPB41"
"PSMD2",4.62718752203273e-12,0.66049660211271,1,0.991,4.88816089827537e-08,"1","PSMD2"
"PELI3",4.69002614522651e-12,0.774299387144357,0.75,0.266,4.95454361981729e-08,"1","PELI3"
"PPIC",4.79238870809695e-12,0.901361366747685,0.977,0.867,5.06267943123362e-08,"1","PPIC"
"GTSE1",4.81548134700915e-12,0.623971077703949,0.943,0.436,5.08707449498047e-08,"1","GTSE1"
"PECR",4.82547335423078e-12,0.704733779831843,0.955,0.555,5.0976300514094e-08,"1","PECR"
"CGN",4.87831997020294e-12,0.80736351102741,0.898,0.44,5.15345721652238e-08,"1","CGN"
"RNF144B",4.87831997020294e-12,0.976472710557754,0.909,0.532,5.15345721652238e-08,"1","RNF144B"
"DNMT3B",4.91251483936139e-12,0.967141476396859,0.83,0.376,5.18958067630138e-08,"1","DNMT3B"
"MRAS",4.97180074887638e-12,1.01045539869362,0.795,0.376,5.252210311113e-08,"1","MRAS"
"TMEM63A",5.01487740223183e-12,0.836299502962087,1,0.821,5.29771648771771e-08,"1","TMEM63A"
"POLA1",5.03685981811941e-12,0.796139599869666,0.92,0.518,5.32093871186134e-08,"1","POLA1"
"TNRC6C",5.05062658362476e-12,0.84541928232214,0.966,0.688,5.3354819229412e-08,"1","TNRC6C"
"HILPDA",5.16431342134638e-12,1.00788881068307,0.943,0.633,5.45558069831031e-08,"1","HILPDA"
"SLC48A1",5.17230702712368e-12,0.848628384372412,1,0.775,5.46402514345345e-08,"1","SLC48A1"
"C14orf93",5.21627185889884e-12,0.417268976089213,0.83,0.307,5.51046959174073e-08,"1","C14orf93"
"C9orf152",5.39768230112259e-12,0.790781693785836,0.886,0.394,5.7021115829059e-08,"1","C9orf152"
"KLHL25",5.44075895447804e-12,0.76445604023825,0.795,0.317,5.7476177595106e-08,"1","KLHL25"
"SCYL3",5.50293144385705e-12,0.837943720466977,0.943,0.615,5.81329677729059e-08,"1","SCYL3"
"ZNF337",5.52313750290523e-12,0.788969358185301,0.909,0.55,5.83464245806908e-08,"1","ZNF337"
"PARD6B",5.52402568132493e-12,0.741879729924515,0.943,0.628,5.83558072975165e-08,"1","PARD6B"
"MRPS26",5.52602408276925e-12,0.788313658074603,1,0.927,5.83769184103744e-08,"1","MRPS26"
"INHBB",5.62550006577567e-12,0.819146349237188,0.898,0.427,5.94277826948542e-08,"1","INHBB"
"MRPS12",5.65125723994697e-12,0.653071120645897,1,0.95,5.96998814827998e-08,"1","MRPS12"
"TTLL12",5.68389779687095e-12,0.732679667293571,0.989,0.541,6.00446963261447e-08,"1","TTLL12"
"ETNK2",5.72297764733776e-12,0.737931622750744,0.92,0.491,6.04575358664761e-08,"1","ETNK2"
"ZNF250",5.89994719746301e-12,0.896984422289481,0.932,0.61,6.23270421939992e-08,"1","ZNF250"
"TUBGCP4",5.92326188098014e-12,0.822531635160395,0.989,0.839,6.25733385106741e-08,"1","TUBGCP4"
"SLC27A5",5.97166760485379e-12,0.873921576793919,0.966,0.67,6.30846965776755e-08,"1","SLC27A5"
"KCNMA1",5.99276184232167e-12,1.0087212625593,0.568,0.151,6.33075361022861e-08,"1","KCNMA1"
"TMEM79",6.01829697188805e-12,0.830324637336775,0.977,0.771,6.35772892110253e-08,"1","TMEM79"
"ELF3",6.0267346668752e-12,1.00298406805551,0.943,0.624,6.36664250208696e-08,"1","ELF3"
"TCF7L1",6.08513239797048e-12,1.04596961403382,0.92,0.528,6.42833386521602e-08,"1","TCF7L1"
"STK26",6.12643269448654e-12,0.857055314657938,0.932,0.463,6.47196349845558e-08,"1","STK26"
"B4GALNT1",6.21547258106148e-12,0.94374416981318,0.875,0.509,6.56602523463334e-08,"1","B4GALNT1"
"CENPM",6.23368023866533e-12,0.750279999462753,0.932,0.445,6.58525980412605e-08,"1","CENPM"
"ANKRD23",6.23479046168995e-12,0.942900210518575,0.977,0.578,6.58643264372927e-08,"1","ANKRD23"
"EMG1",6.24233997825741e-12,0.705834750286116,1,0.94,6.59440795303112e-08,"1","EMG1"
"KIF16B",6.26854124163856e-12,0.852796163191905,0.932,0.569,6.62208696766697e-08,"1","KIF16B"
"HMBOX1",6.29452046041479e-12,0.885667298597045,0.909,0.573,6.64953141438218e-08,"1","HMBOX1"
"SLC16A13",6.34647889796724e-12,1.12111922703771,0.489,0.115,6.7044203078126e-08,"1","SLC16A13"
"ZNF713",6.42996766941906e-12,0.784752373394457,0.83,0.404,6.79261784597429e-08,"1","ZNF713"
"SPTB",6.49125198037837e-12,1.21690601666334,0.739,0.303,6.85735859207171e-08,"1","SPTB"
"WDR53",6.49325038182269e-12,0.900435480467937,0.92,0.651,6.85946970335749e-08,"1","WDR53"
"PSD4",6.49857945234089e-12,0.976501345971237,0.932,0.573,6.86509933345292e-08,"1","PSD4"
"IRF2BP1",6.49968967536552e-12,0.834871726739141,0.886,0.44,6.86627217305613e-08,"1","IRF2BP1"
"RAB5IF",6.50923759337729e-12,0.672071781471836,1,0.986,6.87635859364377e-08,"1","RAB5IF"
"AUP1",6.5740746180154e-12,0.657238181584846,1,0.977,6.94485242647147e-08,"1","AUP1"
"JDP2",6.63735733041904e-12,0.806914071478825,0.83,0.404,7.01170428385467e-08,"1","JDP2"
"ACBD6",6.8791639051824e-12,0.799616255242758,1,0.881,7.26714874943468e-08,"1","ACBD6"
"CHAF1B",6.92779167366098e-12,0.788630101483909,0.966,0.624,7.31851912405546e-08,"1","CHAF1B"
"GPR37",6.9448891082402e-12,1.02531263638102,0.568,0.161,7.33658085394495e-08,"1","GPR37"
"MAL2",6.96753765794256e-12,1.00546296762361,0.898,0.509,7.36050678185052e-08,"1","MAL2"
"ZCCHC2",6.98130442344791e-12,0.672328339349076,0.807,0.307,7.37504999293037e-08,"1","ZCCHC2"
"BRCA1",7.03503921783977e-12,0.752245724722279,0.932,0.55,7.43181542972593e-08,"1","BRCA1"
"ISOC1",7.06967817620807e-12,0.767484743276816,1,0.743,7.46840802534621e-08,"1","ISOC1"
"MCM2",7.0903283244661e-12,0.855251043612959,0.989,0.596,7.49022284196599e-08,"1","MCM2"
"SCARB1",7.17981230025089e-12,0.973038019957043,0.955,0.541,7.58475371398504e-08,"1","SCARB1"
"LAMP1",7.18758386142326e-12,0.813777375066046,1,0.954,7.59296359120754e-08,"1","LAMP1"
"ANO1",7.20312698376802e-12,1.08960225779801,0.92,0.606,7.60938334565253e-08,"1","ANO1"
"PTPRU",7.21644966006352e-12,0.904125055239659,0.909,0.495,7.6234574208911e-08,"1","PTPRU"
"OVOL2",7.22688575649499e-12,0.748057180281683,0.977,0.748,7.63448211316131e-08,"1","OVOL2"
"MPND",7.23265891622304e-12,0.817355232148741,0.67,0.216,7.64058087909802e-08,"1","MPND"
"SIPA1L2",7.32525151647678e-12,0.604718076816353,0.705,0.243,7.73839570200607e-08,"1","SIPA1L2"
"ZSCAN21",7.4096284663483e-12,0.578103844561375,0.92,0.472,7.82753151185034e-08,"1","ZSCAN21"
"INAFM1",7.4442674247166e-12,0.723539171268182,0.818,0.394,7.86412410747062e-08,"1","INAFM1"
"TBC1D2B",7.45070671825943e-12,0.769388451698857,0.852,0.367,7.87092657716926e-08,"1","TBC1D2B"
"RABEP2",7.51021467237933e-12,0.895688871862516,0.955,0.628,7.93379077990153e-08,"1","RABEP2"
"SLC12A7",7.57727214306669e-12,0.75316241807557,0.909,0.422,8.00463029193565e-08,"1","SLC12A7"
"HDGF",7.71294139667589e-12,0.723475725484444,1,0.977,8.14795129144841e-08,"1","HDGF"
"SMYD2",7.81552600415125e-12,0.967990428066128,0.989,0.757,8.25632167078538e-08,"1","SMYD2"
"RBM47",7.88125120720906e-12,0.930360170562511,0.955,0.661,8.32575377529565e-08,"1","RBM47"
"MAGEE1",7.88258347483861e-12,0.816489029006988,0.398,0.064,8.32716118281951e-08,"1","MAGEE1"
"BTBD6",7.91544607636752e-12,0.800457305655807,0.909,0.495,8.36187723507464e-08,"1","BTBD6"
"C1orf54",7.96718246931505e-12,0.796618428708117,0.989,0.867,8.41653156058442e-08,"1","C1orf54"
"TGIF2-RAB5IF",8.00093324926365e-12,0.749878026239571,0.966,0.885,8.45218588452212e-08,"1","TGIF2-RAB5IF"
"UNKL",8.03201949395316e-12,0.298451137979426,1,0.711,8.48502539341212e-08,"1","UNKL"
"SEPHS2",8.1290529863054e-12,0.889896917972125,1,0.853,8.58753157473302e-08,"1","SEPHS2"
"FBP1",8.16435807848848e-12,0.935561691717341,0.932,0.578,8.62482787411523e-08,"1","FBP1"
"UBE2T",8.18922707424008e-12,0.783465726008929,0.989,0.679,8.65109948122722e-08,"1","UBE2T"
"ZMAT1",8.20121748290603e-12,0.93589374846965,0.716,0.275,8.66376614894193e-08,"1","ZMAT1"
"FAM53B",8.21698264985571e-12,0.78594681809346,0.92,0.454,8.68042047130757e-08,"1","FAM53B"
"CDC20",8.24385004705164e-12,0.590232506519323,0.909,0.376,8.70880318970535e-08,"1","CDC20"
"RPRD2",8.27937718383964e-12,0.852204639410524,1,0.835,8.7463340570082e-08,"1","RPRD2"
"CACNB3",8.46123171527324e-12,0.956954660772286,0.932,0.573,8.93844518401465e-08,"1","CACNB3"
"SRPK2",8.50741699309765e-12,0.842190603167383,0.989,0.913,8.98723531150836e-08,"1","SRPK2"
"CGREF1",8.62998561501627e-12,0.925367560906561,0.83,0.362,9.11671680370318e-08,"1","CGREF1"
"ZNF680",8.67839133888992e-12,0.891359643398864,0.852,0.381,9.16785261040332e-08,"1","ZNF680"
