"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GMPPB",0.153378941764068,0.608835359498802,0.929,0.875,1
"LCMT1",0.153378941764068,0.63777840445764,0.929,0.875,1
"STX6",0.153378941764068,1.32383503532549,0.929,0.875,1
"ZFP3",0.153378941764068,1.1022404843663,0.929,0.875,1
"CREG1",0.153569874849297,0.626087796948858,0.929,1,1
"BRCA1",0.153569874849297,0.657729581024395,1,0.938,1
"CDK17",0.153569874849297,0.661945491330264,1,0.938,1
"CYSTM1",0.153569874849297,0.59503734299033,1,0.938,1
"CYTH1",0.153569874849297,0.53861697065839,1,0.938,1
"ERG28",0.153569874849297,0.583545374992408,1,0.938,1
"KRT19",0.153569874849297,0.830308684353968,1,0.938,1
"MAST2",0.153569874849297,0.497544393633942,1,0.938,1
"PHAF1",0.153569874849297,0.282016454846669,1,0.938,1
"TM2D1",0.153569874849297,0.590009666858617,1,0.938,1
"ZNF639",0.153569874849297,0.767249383062167,1,0.938,1
"ATF7IP",0.153569874849297,0.651413272928974,1,1,1
"CLIP1",0.153569874849297,0.508758548535693,1,1,1
"ECPAS",0.153569874849297,0.486479249061691,1,1,1
"HAPSTR1",0.153569874849297,0.251642062773946,1,1,1
"MARCHF6",0.153569874849297,0.455537418934387,1,1,1
"MDM4",0.153569874849297,0.447402890038024,1,1,1
"MIDEAS",0.153569874849297,0.376168082976956,1,1,1
"NDUFS3",0.153569874849297,0.387786596119129,1,1,1
"PPA1",0.153569874849297,0.427813415949761,1,1,1
"PRPF38B",0.153569874849297,0.375359277700148,1,1,1
"RNF130",0.153569874849297,1.16654605501721,1,1,1
"SETD7",0.153569874849297,1.09769170584696,1,1,1
"SFXN2",0.153569874849297,1.36587222307543,1,1,1
"SLC35A3",0.153569874849297,0.620855166072493,1,1,1
"SLC39A11",0.153569874849297,0.553580082534975,1,1,1
"SNW1",0.153569874849297,0.454488965285102,1,1,1
"TKT",0.153569874849297,0.617895680731443,1,1,1
"TTC32",0.153569874849297,0.491161546069899,1,1,1
"UBQLN1",0.153569874849297,0.254430962511533,1,1,1
"ZNF26",0.153569874849297,0.434377774021748,1,1,1
"ZNF429",0.153569874849297,0.56441629397384,1,1,1
"PLD6",0.154553229061424,2.90047088012048,0.714,0.625,1
"SMG8",0.154845920692904,0.922183953332269,0.786,0.812,1
"ELAC1",0.154876713689939,1.07658705713009,0.571,0.375,1
"KCTD15",0.154876713689939,0.975325866376652,0.571,0.375,1
"CMC4",0.155348593333192,0.302079717587566,0.786,0.5,1
"KBTBD7",0.155348593333192,0.467588092681213,0.786,0.5,1
"TESK2",0.155348593333192,1.18191575313378,0.786,0.5,1
"CDS1",0.155348593333192,1.13383168056774,0.714,0.562,1
"CCDC86",0.156139941725044,0.671847537206292,0.929,0.938,1
"DCAF5",0.15649311910952,1.17213481927311,0.929,0.812,1
"FMO5",0.15649311910952,0.534628684678265,0.929,0.812,1
"MARCHF5",0.15649311910952,0.490586851976976,0.929,0.812,1
"ZNF747",0.15649311910952,0.844113087691629,0.929,0.812,1
"SERGEF",0.158915382350105,1.09531440063791,0.857,0.625,1
"CLN8",0.158915382350105,1.82513198542968,0.714,0.75,1
"LRCH1",0.160222565016082,0.691093917114737,0.786,0.625,1
"PARP12",0.160222565016082,0.812872799182744,0.786,0.625,1
"IGSF8",0.160509824207263,1.06547339522974,0.643,0.438,1
"ANKRD16",0.160955724408178,0.776759591602174,0.714,0.438,1
"SUSD1",0.160955724408178,0.600272357736979,0.643,0.5,1
"SNAPC4",0.161361603340057,1.04443180692874,0.857,0.75,1
"STX18",0.161361603340057,0.564319968424844,0.857,0.75,1
"ACOT1",0.161602033520563,1.113291654665,0.786,0.562,1
"ZC3H12A",0.161602033520563,1.14890486629382,0.786,0.562,1
"ZNF184",0.161602033520563,1.52597727038633,0.786,0.562,1
"TAF5L",0.162112242812202,0.907015280475934,0.857,0.875,1
"FBXL16",0.162962962962963,1.41742648263542,0.286,0.062,1
"ABCA5",0.163342298578953,1.69848177801949,1,0.875,1
"ATG2B",0.163342298578953,0.789161074970582,1,0.875,1
"FOXP4",0.163342298578953,0.510598591686455,1,0.875,1
"NINJ1",0.163342298578953,0.714652764797644,1,0.875,1
"TSTD1",0.163342298578953,0.868331922931883,1,0.875,1
"SEZ6L2",0.163350096537558,0.769201522560352,1,0.562,1
"ZNF14",0.163350096537558,0.706949692991967,0.857,0.688,1
"HDDC2",0.163350096537558,0.847592149844206,0.786,0.75,1
"ZNF565",0.164066656042464,1.03737446238144,0.571,0.438,1
"ALDH3B2",0.164384006826996,1.01305311291188,0.571,0.312,1
"MID2",0.164384006826996,1.07958232628657,0.571,0.312,1
"KLHL9",0.165116698616636,0.584875215732969,1,0.688,1
"WWC1",0.165116698616636,1.59893318398916,1,0.688,1
"ZNF587B",0.165116698616636,0.411347018811741,1,0.688,1
"SLC25A23",0.165116698616636,1.21076856233684,0.929,0.75,1
"SLC2A10",0.165116698616636,1.15281829828623,0.857,0.812,1
"SLC41A1",0.165116698616636,1.05437113636302,0.857,0.812,1
"DCLRE1B",0.165160790777642,0.299465098955965,0.929,0.562,1
"C2orf49",0.165908005749447,0.276797012703015,1,0.812,1
"COPS7B",0.165908005749447,0.566133673758865,1,0.812,1
"SYTL4",0.165908005749447,1.65928473312117,1,0.812,1
"IQCK",0.165908005749447,1.62480771103798,0.929,0.875,1
"IQSEC2",0.165908005749447,0.63939356767437,0.929,0.875,1
"MCU",0.165908005749447,0.677163406851477,0.929,0.875,1
"PFN2",0.165908005749447,0.652383805630931,0.929,0.875,1
"AREL1",0.166108112094624,0.556581575490983,0.929,1,1
"FKBP14",0.166108112094624,1.19803016431698,1,0.938,1
"KIF9",0.166108112094624,0.497785679492865,1,0.938,1
"MRPS26",0.166108112094624,0.633454429847863,1,0.938,1
"NFKBIB",0.166108112094624,0.635943057959709,1,0.938,1
"ATG10",0.166108112094624,0.915245748898902,1,1,1
"CCNDBP1",0.166108112094624,0.273338488679644,1,1,1
"CETN2",0.166108112094624,0.329951039258465,1,1,1
"CLASP1",0.166108112094624,0.25158819901635,1,1,1
"EIF4A2",0.166108112094624,0.384776403431342,1,1,1
"EVA1C",0.166108112094624,0.394220144276291,1,1,1
"LTA4H",0.166108112094624,0.497441233403428,1,1,1
"MICAL3",0.166108112094624,0.447728650844425,1,1,1
"MINDY2",0.166108112094624,1.25861215744034,1,1,1
"NBEAL1",0.166108112094624,0.963660466859724,1,1,1
"NCBP2",0.166108112094624,0.414819825401539,1,1,1
"PIGP",0.166108112094624,0.633509852603158,1,1,1
"RIPK2",0.166108112094624,0.583825154847822,1,1,1
"SAR1B",0.166108112094624,0.636230880531914,1,1,1
"SCARB1",0.166108112094624,0.568796721399224,1,1,1
"STXBP1",0.166108112094624,1.11069170208547,1,1,1
"TCF12",0.166108112094624,1.34051085989898,1,1,1
"TMEM126B",0.166108112094624,0.421469424702523,1,1,1
"VASP",0.166108112094624,0.730142228246366,1,1,1
"ZNG1E",0.166108112094624,0.31725056713771,1,1,1
"MMP17",0.167449608529069,3.03612445553524,0.429,0.25,1
"SLC9B1",0.167531879055312,1.5278092866333,0.643,0.562,1
"MAP7",0.168252591970269,0.772269755116469,0.786,0.5,1
"COL9A2",0.168820838978516,1.72857548812208,0.571,0.375,1
"NOS1AP",0.168820838978516,1.16964804003335,0.571,0.375,1
"ACSS1",0.168873925610294,0.82359996833414,0.929,0.938,1
"COMMD10",0.168873925610294,0.902200941262024,0.929,0.938,1
"MIMS1",0.168873925610294,0.448296734288444,0.929,0.938,1
"NCOA1",0.168873925610294,0.543402035400836,0.929,0.938,1
"PLEKHA7",0.168873925610294,0.308945044460218,0.929,0.938,1
"TRIM47",0.168873925610294,0.445491264881429,0.929,0.938,1
"MTERF1",0.169208577685701,0.779340124315309,0.929,0.812,1
"TFAP2C",0.169208577685701,0.568490362959804,0.929,0.812,1
"FAM117A",0.170292631462047,1.65270841714345,0.357,0.188,1
"THEMIS2",0.170292631462047,4.0098519771789,0.357,0.188,1
"ALDH5A1",0.171821155125911,1.18481599728533,0.857,0.625,1
"POLA1",0.171821155125911,0.46269882453643,0.857,0.625,1
"SLC27A3",0.171821155125911,0.329218705257055,0.857,0.625,1
"MRPL45",0.171954022988506,3.75179758845027,0.286,0.125,1
"ARHGAP39",0.173298792640144,0.719531827306812,0.786,0.625,1
"ENPP4",0.173298792640144,1.13836799571461,0.714,0.688,1
"MGMT",0.174271584537968,1.17034405136691,0.643,0.438,1
"DENND4A",0.174408702081708,0.301174336148442,0.857,0.75,1
"HID1",0.174408702081708,0.860914618609105,0.857,0.75,1
"PGAP6",0.174408702081708,0.385270394374799,0.857,0.75,1
"PODXL2",0.174444294880424,0.90969573191522,0.714,0.438,1
"SCO2",0.174444294880424,0.954445297854235,0.714,0.438,1
"CLDN3",0.174444294880424,1.20594843307115,0.643,0.5,1
"EXOC3",0.176404388105225,0.489159410102312,1,0.875,1
"NRBP2",0.176404388105225,0.508763034915755,1,0.875,1
"PIAS4",0.176404388105225,0.539361869971457,1,0.875,1
"STK35",0.176404388105225,0.538427366687381,1,0.875,1
"TRAFD1",0.176404388105225,0.457127836488472,1,0.875,1
"TGDS",0.176523035351949,0.430967626492986,0.857,0.688,1
"OAF",0.176523035351949,1.08964392311199,0.786,0.75,1
"PLCD1",0.176991504247876,0.548442252434127,0.5,0.25,1
"AUTS2",0.178110009322824,0.732508209032554,0.643,0.375,1
"CCDC183",0.178110009322824,1.1392526473826,0.643,0.375,1
"FBXO44",0.178348390304332,1.7345007868498,0.786,0.875,1
"ENO3",0.178348390304332,1.11011007656939,0.857,0.812,1
"MTFR1",0.178348390304332,1.12872959490607,0.857,0.812,1
"ZNF514",0.178348390304332,1.46485170975232,0.857,0.812,1
"PSTPIP2",0.178505229669307,0.690691113535215,0.786,0.688,1
"ANO9",0.178766523171163,1.89152610167264,0.571,0.312,1
"BTG2",0.178766523171163,0.667189275585121,0.571,0.312,1
"MEGF6",0.178766523171163,0.270594618814134,0.571,0.312,1
"NFATC4",0.178766523171163,0.845637048990426,0.571,0.312,1
"CNFN",0.178979818656203,0.660229768388702,0.714,0.375,1
"NADK2",0.179167946126696,0.390538509199922,1,0.812,1
"PKP3",0.179167946126696,0.471871564828487,1,0.812,1
"UBE2H",0.179167946126696,0.82925029044584,1,0.812,1
"CIC",0.179167946126696,0.808300361592041,0.929,0.875,1
"CRELD2",0.179167946126696,0.417338133669311,0.929,0.875,1
"PWWP2A",0.179167946126696,0.557979150222281,0.929,0.875,1
"SPICE1",0.179167946126696,0.574113685478498,0.929,0.875,1
"BAG6",0.179310344827586,2.96417351906822,0.214,0,1
"GDF9",0.179310344827586,3.25097146139672,0.214,0,1
"MIP",0.179310344827586,3.02855599790507,0.214,0,1
"STC2",0.179310344827586,3.19455332442952,0.214,0,1
"TRIM59-IFT80",0.179310344827586,2.7087949208722,0.214,0,1
"GAS2",0.179310344827586,2.1552708584193,0.214,0.062,1
"KIF5C",0.179310344827586,1.59977406808946,0.214,0.062,1
"CAB39",0.179374200068868,0.372657905665601,0.929,1,1
"LMBR1L",0.179374200068868,0.653737529461807,0.929,1,1
"ARID2",0.179374200068868,0.883219425655843,1,0.938,1
"CAPN10",0.179374200068868,0.3836447876008,1,0.938,1
"CDKAL1",0.179374200068868,0.562230366426866,1,0.938,1
"COMMD5",0.179374200068868,0.624793811617223,1,0.938,1
"DPH1",0.179374200068868,0.60341157048365,1,0.938,1
"DYRK1A",0.179374200068868,2.25945896419546,1,0.938,1
"EXOSC2",0.179374200068868,0.412781374858632,1,0.938,1
"FBXO11",0.179374200068868,0.824951144426145,1,0.938,1
"GALNT6",0.179374200068868,0.29495272108857,1,0.938,1
"HIVEP1",0.179374200068868,0.68472314170237,1,0.938,1
"MIA3",0.179374200068868,0.92282686819655,1,0.938,1
"NFIA",0.179374200068868,0.885784187082387,1,0.938,1
"PAXBP1",0.179374200068868,0.687292771850433,1,0.938,1
"PROM2",0.179374200068868,1.18350267246531,1,0.938,1
"SCYL2",0.179374200068868,0.576272583287797,1,0.938,1
"TCTN1",0.179374200068868,0.638808184652656,1,0.938,1
"TIMM23B",0.179374200068868,0.531897021875453,1,0.938,1
"TP53BP1",0.179374200068868,0.712385042238665,1,0.938,1
"AFTPH",0.179374200068868,0.749085401999618,1,1,1
"ATXN3",0.179374200068868,0.869827494018653,1,1,1
"CLN5",0.179374200068868,0.717799361915215,1,1,1
"CLU",0.179374200068868,0.796600225636543,1,1,1
"CREBBP",0.179374200068868,1.46232325843263,1,1,1
"DDX6",0.179374200068868,0.381702354013816,1,1,1
"DPF2",0.179374200068868,0.427759642542982,1,1,1
"ERCC1",0.179374200068868,0.4317487851251,1,1,1
"GOLGA3",0.179374200068868,0.673384003464804,1,1,1
"GOLGB1",0.179374200068868,0.650794165535596,1,1,1
"HIKESHI",0.179374200068868,0.423573780264869,1,1,1
"METTL2B",0.179374200068868,0.708428534558625,1,1,1
"NEDD4",0.179374200068868,1.1365016388498,1,1,1
"NPEPL1",0.179374200068868,0.437977594555991,1,1,1
"OGFOD3",0.179374200068868,0.471903638475877,1,1,1
"PERP",0.179374200068868,0.473708583884007,1,1,1
"PRKAA1",0.179374200068868,0.3332454086441,1,1,1
"RAB3D",0.179374200068868,0.530427222124877,1,1,1
"RASEF",0.179374200068868,0.500155590421117,1,1,1
"RBBP5",0.179374200068868,0.562795161435024,1,1,1
"SCD5",0.179374200068868,0.924033867199384,1,1,1
"SEPTIN9",0.179374200068868,0.702878667215698,1,1,1
"TMEM248",0.179374200068868,0.466651400245586,1,1,1
"U2AF2",0.179374200068868,0.32438578580738,1,1,1
"USP34",0.179374200068868,0.323744230885403,1,1,1
"XPNPEP3",0.179374200068868,1.09650429641526,1,1,1
"ZNF260",0.179374200068868,0.362947313159263,1,1,1
"DNAL4",0.180840051250605,0.810893483238766,0.929,0.688,1
"H2BC5",0.18098561314458,1.15066871284481,0.857,0.5,1
"C2orf76",0.181950675848866,0.536611140762679,0.786,0.5,1
"IFITM1",0.181950675848866,0.869468089133608,0.786,0.5,1
"ABHD14A",0.181950675848866,1.53555594668034,0.714,0.562,1
"BBS2",0.182344012032511,0.606562043335892,0.929,0.938,1
"BLVRB",0.182344012032511,0.821441500142926,0.929,0.938,1
"LINS1",0.182344012032511,0.53496353889144,0.929,0.938,1
"C6orf141",0.182653000984888,0.788166204459579,0.929,0.812,1
"LIN7B",0.182653000984888,0.985874534129404,0.929,0.812,1
"SLC66A3",0.182653000984888,0.682554678885097,0.929,0.812,1
"S100A9",0.18377619583741,0.721188579306457,0.571,0.375,1
"DENND1C",0.18544061302682,2.63236563530341,0.357,0.125,1
"MSMP",0.18544061302682,1.64135506522816,0.357,0.125,1
"NECTIN4",0.185481968338156,0.337990029921042,0.857,0.625,1
"SAAL1",0.185481968338156,0.585919664065559,0.857,0.625,1
"BIK",0.187126319880995,0.693991983556574,0.786,0.625,1
"MIB2",0.187126319880995,0.973742296591104,0.786,0.625,1
"ENPP5",0.18807929368649,1.73006412106486,0.5,0.312,1
"DCPS",0.188207375500416,0.804454656235879,0.857,0.75,1
"SHROOM1",0.188207375500416,0.762121109239524,0.857,0.75,1
"RHPN1",0.18869790422986,0.78646492620832,0.714,0.438,1
"H4C8",0.18869790422986,0.892860134859623,0.643,0.5,1
"THTPA",0.18869790422986,0.810450856257012,0.643,0.5,1
"EFNA3",0.188761731965115,0.986809584319365,0.643,0.438,1
"PCDH1",0.188761731965115,1.00108486579274,0.643,0.438,1
"RALGAPA2",0.188761731965115,0.861791457842698,0.643,0.438,1
"OCEL1",0.188961288189754,0.450911826276997,0.857,0.875,1
"STXBP4",0.188961288189754,0.782369510432234,0.857,0.875,1
"REPS2",0.190206554789341,0.800562467787074,0.857,1,1
"FOXO3",0.190206554789341,1.54604686366502,1,0.875,1
"NOL4L",0.190206554789341,1.68726906829957,1,0.875,1
"OSTM1",0.190206554789341,0.652139706195237,1,0.875,1
"RSPH3",0.190206554789341,0.681072087338118,1,0.875,1
"SOX9",0.190206554789341,0.737051074179781,1,0.875,1
"SPATA2",0.190206554789341,0.332827250396121,1,0.875,1
"ZNF226",0.190206554789341,0.573181806042119,1,0.875,1
"ZNF70",0.190206554789341,0.346297906607099,1,0.875,1
"RTL6",0.190447081240941,0.311348488556325,0.929,0.625,1
"ANKRD46",0.190447081240941,1.19931420251061,0.857,0.688,1
"LNX2",0.190447081240941,0.912794481907709,0.857,0.688,1
"OCRL",0.190447081240941,0.964088700129962,0.857,0.688,1
"RRS1",0.190447081240941,0.464483730359828,0.857,0.688,1
"TADA1",0.190447081240941,0.382318224622937,0.857,0.688,1
"ZNF606",0.192327503259034,0.66194384026216,0.929,0.75,1
"DTNB",0.192327503259034,0.760519383756895,0.857,0.812,1
"MAP3K5",0.192327503259034,1.4208865161142,0.857,0.812,1
"SLC25A53",0.192327503259034,1.50073125447919,0.857,0.812,1
"GRB7",0.192866731408977,0.925836769086059,0.643,0.375,1
"POLR3B",0.192866731408977,1.58507203303812,0.571,0.438,1
"TPRA1",0.193172873487577,0.426852946056377,1,0.812,1
"CCL28",0.193172873487577,1.09431623878915,0.929,0.875,1
"CLCN6",0.193172873487577,0.467489548535464,0.929,0.875,1
"RIMOC1",0.193172873487577,0.799205575434733,0.929,0.875,1
"TUFT1",0.193172873487577,0.32353477265898,0.929,0.875,1
"CDKN2B",0.193303348325837,1.50203783095,0.429,0.188,1
"CFAP298-TCP10L",0.193303348325837,2.10741017391172,0.429,0.188,1
"ECD",0.193387736816146,0.507122389009036,1,0.938,1
"GMPS",0.193387736816146,0.474466453460423,1,0.938,1
"HADH",0.193387736816146,0.581011200589781,1,0.938,1
"HERC1",0.193387736816146,1.14176716381505,1,0.938,1
"ISG15",0.193387736816146,0.936505614867464,1,0.938,1
"MAPK3",0.193387736816146,1.16544112260883,1,0.938,1
"NHLRC3",0.193387736816146,0.497823309448613,1,0.938,1
"PDP2",0.193387736816146,0.456524117513713,1,0.938,1
"PRIM2",0.193387736816146,0.873252168006787,1,0.938,1
"SGK3",0.193387736816146,0.763642761314812,1,0.938,1
"TARS2",0.193387736816146,0.425930727562125,1,0.938,1
"TGIF2",0.193387736816146,0.419298094279338,1,0.938,1
"UBR1",0.193387736816146,0.573692606413459,1,0.938,1
"ZNF160",0.193387736816146,0.256953021135939,1,0.938,1
"ACADSB",0.193387736816146,0.56661636410225,1,1,1
"ACER3",0.193387736816146,0.921552969072526,1,1,1
"ANKEF1",0.193387736816146,1.25137040430033,1,1,1
"ARFRP1",0.193387736816146,0.496435871909131,1,1,1
"ATP6V1G1",0.193387736816146,0.277058882741709,1,1,1
"BBIP1",0.193387736816146,0.874608087883222,1,1,1
"BCAM",0.193387736816146,0.982832729363519,1,1,1
"CACUL1",0.193387736816146,0.809895662290963,1,1,1
"ELAPOR1",0.193387736816146,0.788198378800314,1,1,1
"EP300",0.193387736816146,1.02547471902587,1,1,1
"GCC2",0.193387736816146,0.418159715589302,1,1,1
"HIF1A",0.193387736816146,0.605301814493007,1,1,1
"KIDINS220",0.193387736816146,0.254222572993557,1,1,1
"LAMTOR3",0.193387736816146,0.535328986965021,1,1,1
"MAZ",0.193387736816146,0.487280655439764,1,1,1
"MED25",0.193387736816146,0.645567673386598,1,1,1
"NAA35",0.193387736816146,0.578361712136172,1,1,1
"PTGR2",0.193387736816146,0.58383331359704,1,1,1
"R3HDM1",0.193387736816146,0.701739144630063,1,1,1
"RBM4",0.193387736816146,0.35773061646587,1,1,1
"RFK",0.193387736816146,0.250712736523555,1,1,1
"RNF19A",0.193387736816146,0.579666414327336,1,1,1
"RUNX1",0.193387736816146,0.526125672420114,1,1,1
"S100PBP",0.193387736816146,0.860934044465514,1,1,1
"SHARPIN",0.193387736816146,0.53721129901707,1,1,1
"TRIP11",0.193387736816146,0.481691456400564,1,1,1
"TRPM4",0.193387736816146,0.788946480662345,1,1,1
"VKORC1L1",0.193387736816146,0.915002471666577,1,1,1
"ZC3H11A",0.193387736816146,0.480509044232176,1,1,1
"ZFP36L1",0.193387736816146,0.587189227126533,1,1,1
"ZNF587",0.193387736816146,0.479806743051765,1,1,1
"PAK6",0.193648934046909,0.669193786569662,0.714,0.375,1
"ZFYVE28",0.193648934046909,2.11434848073339,0.571,0.5,1
"PPP1R3D",0.194389121228859,1.3499379919496,0.571,0.312,1
"MAPRE3",0.194662668665667,1.78226107954422,0.5,0.25,1
"DDX20",0.196414252454096,0.499341195996185,0.786,0.5,1
"NHEJ1",0.196414252454096,0.662099391748174,0.786,0.5,1
"H2BC4",0.196414252454096,1.08900373261182,0.714,0.562,1
"PLS1",0.196414252454096,0.87112788234585,0.714,0.562,1
"C1GALT1",0.196568918842952,1.00882485989144,0.929,0.938,1
"OTULIN",0.196568918842952,1.57820922789198,0.929,0.938,1
"AP5B1",0.196849411551534,0.282869681648578,0.929,0.812,1
"MRPL39",0.196849411551534,0.47546227028621,0.929,0.812,1
"SPATA13",0.196849411551534,0.314913302302839,0.929,0.812,1
"XAB2",0.196849411551534,0.378344246385625,0.929,0.812,1
"ZNF563",0.196849411551534,0.954149072978664,0.929,0.812,1
"GPD1L",0.201733904289685,0.378168922280092,0.857,0.562,1
"PON3",0.201733904289685,1.02344658977186,0.857,0.562,1
"NAGLU",0.202760044126544,0.987825555217912,0.857,0.75,1
"SLC2A11",0.20339745503925,0.508797125392491,0.786,0.562,1
"TMEM117",0.20339745503925,0.367580060627494,0.786,0.562,1
"EFHD1",0.203518536569349,0.961880838920726,0.857,0.875,1
"SETDB2",0.203518536569349,0.81836426439168,0.857,0.875,1
"ZBTB10",0.203518536569349,1.06355686981659,0.857,0.875,1
"ZNF330",0.203518536569349,0.831848902319889,0.857,0.875,1
"DDR1",0.204109173483434,0.871602206178299,0.643,0.438,1
"ITPKC",0.204109173483434,1.09512146892207,0.643,0.438,1
"CCDC200",0.204761135084333,0.933169426077874,1,0.875,1
"POLM",0.204761135084333,0.370031294809607,1,0.875,1
"TFAP2A",0.204761135084333,1.276646938338,1,0.875,1
"TUT7",0.204761135084333,0.5206412979522,1,0.875,1
"NAT14",0.205030735406291,0.304565711208625,0.714,0.5,1
"RBP1",0.205030735406291,3.81373881440642,0.714,0.5,1
"C5orf34",0.205039234768581,1.68376585358833,0.5,0.312,1
"POU2F2",0.205039234768581,2.03663779337091,0.5,0.312,1
"ZFP62",0.205139067892954,1.00908711578507,0.929,0.625,1
"GPR160",0.205139067892954,0.758362485687452,0.857,0.688,1
"ANKRD18A",0.205139067892954,0.975778642153429,0.714,0.812,1
"ATG16L1",0.207071187488471,0.8919526396799,0.929,0.75,1
"ZNF543",0.207071187488471,0.366520118291095,0.929,0.75,1
"ANKRD39",0.207071187488471,0.679022507687188,0.786,0.875,1
"ZNF808",0.207071187488471,2.12784397467704,0.786,0.875,1
"NKIRAS1",0.207071187488471,0.674129648406677,0.857,0.812,1
"PRKCD",0.207071187488471,0.263380363352909,0.857,0.812,1
"ABCA7",0.207511517718953,0.290951550705458,0.929,0.562,1
"CCDC191",0.207511517718953,0.923253104556061,0.786,0.688,1
"C20orf204",0.207847655119809,0.356831816262368,0.571,0.25,1
"LCP1",0.207918263090677,3.42716435534961,0.286,0.062,1
"PDIA5",0.207941134351985,0.812294434870908,1,0.812,1
"HES2",0.207941134351985,1.54060566825444,0.857,0.938,1
"DRC3",0.207941134351985,0.645909912307801,0.929,0.875,1
"ENDOD1",0.207941134351985,0.789958441286256,0.929,0.875,1
"JMY",0.207941134351985,0.430160090292439,0.929,0.875,1
"NUDT16L1",0.207941134351985,0.648942914790149,0.929,0.875,1
"PABPC1L",0.207941134351985,0.48401752027691,0.929,0.875,1
"WASHC5",0.207941134351985,0.552875175245344,0.929,0.875,1
